date,DOW30,FTSE100,NASDAQ,SP500,SSE,VIX
8/2/23,-0.006098765,0.002603193,-0.016922472,-0.011142573,-0.00493195,0.050676778
9/2/23,-0.0073655,0.003291892,-0.010205907,-0.00886901,0.011770942,0.053557666
10/2/23,0.005013856,-0.003634389,-0.006079725,0.002192856,-0.002973479,-0.008729367
11/2/23,0,0,0,0,0,0
12/2/23,0,0,0,0,0,0
13/2/23,0.011059617,0.008224896,0.014711878,0.01138357,0.007178213,-0.009297866
14/2/23,-0.004585058,0.000792354,0.005732074,-0.000280454,0.002773153,-0.072898524
15/2/23,0.001136991,0.005504117,0.00919158,0.002769338,-0.003891239,-0.036622311
16/2/23,-0.012715242,0.001836343,-0.017952166,-0.013884689,-0.009636299,0.101127792
17/2/23,0.00384577,-0.001011444,-0.005799641,-0.002771242,-0.007727465,-0.007464559
18/2/23,0,0,0,0,0,0
19/2/23,0,0,0,0,0,0
20/2/23,0,0.001236043,0,0,0.020361895,0
21/2/23,-0.020823341,-0.004564762,-0.025342867,-0.020244784,0.004905353,0.133094248
22/2/23,-0.002553848,-0.005933953,0.001284427,-0.001574795,-0.004659265,-0.025687856
23/2/23,0.003287675,-0.002891714,0.007215547,0.005315278,-0.00111571,-0.052971237
24/2/23,-0.01021637,-0.003674053,-0.017007768,-0.010593465,-0.006200229,0.024761867
25/2/23,0,0,0,0,0,0
26/2/23,0,0,0,0,0,0
27/2/23,0.002196694,0.007133028,0.006302207,0.003068293,-0.002798352,-0.033790136
28/2/23,-0.00709097,-0.007437743,-0.000998183,-0.00304062,0.006601818,-0.012004946
1/3/23,0.000157402,0.004888821,-0.006661685,-0.004736464,0.009933391,-0.00581401
2/3/23,0.010408328,0.00366988,0.007310979,0.007553594,-0.000513422,-0.049300487
3/3/23,0.01166972,0.000390168,0.019526311,0.016018749,0.005344156,-0.057789207
4/3/23,0,0,0,0,0,0
5/3/23,0,0,0,0,0,0
6/3/23,0.00121135,-0.002179305,-0.001135859,0.000686931,-0.001912621,0.00646907
7/3/23,-0.017348411,-0.001299717,-0.012532243,-0.01544559,-0.011178928,0.051320136
8/3/23,-0.00176872,0.00131234,0.003953028,0.001413794,-0.000563337,-0.02480745
9/3/23,-0.016710976,-0.006312509,-0.020743239,-0.018631858,-0.002183121,0.168180523
10/3/23,-0.010760532,-0.016841546,-0.017748194,-0.014583969,-0.014143736,0.092451309
11/3/23,0,0,0,0,0,0
12/3/23,0,0,0,0,0,0
13/3/23,-0.002840163,-0.026124229,0.004474282,-0.001510902,0.011885408,0.06705556
14/3/23,0.010512396,0.011655834,0.021162805,0.016342388,-0.007181442,-0.111159131
15/3/23,-0.008771888,-0.039066229,0.000516085,-0.007005364,0.00553114,0.096726634
16/3/23,0.011602562,0.008878706,0.02446897,0.017409576,-0.011223244,-0.128407356
17/3/23,-0.011997621,-0.010118509,-0.007432901,-0.011080621,0.007305436,0.104011212
18/3/23,0,0,0,0,0,0
19/3/23,0,0,0,0,0,0
20/3/23,0.011936505,0.009294945,0.003864261,0.00887887,-0.004823148,-0.054786177
21/3/23,0.009752987,0.017711227,0.01568464,0.012898648,0.006390839,-0.121828498
22/3/23,-0.016426578,0.004052129,-0.016162683,-0.016600249,0.003097527,0.04033549
23/3/23,0.00234319,-0.008920532,0.010013182,0.002980084,0.006379334,0.015600957
24/3/23,0.004111712,-0.012626731,0.00309678,0.005623963,-0.006409985,-0.039238442
25/3/23,0,0,0,0,0,0
26/3/23,0,0,0,0,0,0
27/3/23,0.006016779,0.00891294,-0.00467263,0.0016456,-0.004373151,-0.053862777
28/3/23,-0.001167121,0.001671559,-0.004493084,-0.001575083,-0.001853232,-0.031059981
29/3/23,0.00993221,0.010632319,0.01777877,0.014136871,-0.001640544,-0.043496162
30/3/23,0.004313484,0.007389063,0.007287463,0.005698999,0.006518691,-0.00524387
31/3/23,0.012554141,0.001481802,0.017201758,0.014333328,0.003553696,-0.016967517
1/4/23,0,0,0,0,0,0
2/4/23,0,0,0,0,0,0
3/4/23,0.009779474,0.005397022,-0.002659416,0.003692023,0.007166681,-0.008053817
4/4/23,-0.005933124,-0.005030225,-0.005191712,-0.00581384,0.004890388,0.023969231
5/4/23,0.002402325,0.003713041,-0.01073415,-0.002495482,0,0.004201683
6/4/23,7.68E-05,0.010217908,0.007564934,0.003572773,2.11E-05,-0.036290018
7/4/23,0,0,0,0,0.004523919,0
8/4/23,0,0,0,0,0,0
9/4/23,0,0,0,0,0,0
10/4/23,0.003018572,0,-0.000297829,0.000995807,-0.003700072,0.030508104
11/4/23,0.00292159,0.005680346,-0.0043523,-4.14E-05,-0.000540069,0.006829607
12/4/23,-0.001137334,0.005009409,-0.008558885,-0.004143456,0.004098899,-0.000523709
13/4/23,0.011324381,0.002374249,0.019666431,0.01317551,-0.00265436,-0.069966231
14/4/23,-0.004217637,0.003627043,-0.003524109,-0.002071518,0.005946015,-0.041875896
15/4/23,0,0,0,0,0,0
16/4/23,0,0,0,0,0,0
17/4/23,0.002967603,0.000965006,0.002821116,0.003300704,0.014117397,-0.00705464
18/4/23,-0.000310482,0.003787463,-0.000354535,0.000854855,0.002277635,-0.007104875
19/4/23,-0.002346043,-0.001341089,0.000314291,-8.43E-05,-0.006860479,-0.022229864
20/4/23,-0.003261962,0.000481007,-0.008066422,-0.005970335,-0.000920226,0.04223054
21/4/23,0.000660985,0.001454159,0.001069151,0.000902781,-0.019726842,-0.023572076
22/4/23,0,0,0,0,0,0
23/4/23,0,0,0,0,0,0
24/4/23,0.001963157,-0.000240094,-0.002924951,0.000851217,-0.007861191,0.007130092
25/4/23,-0.010223783,-0.002670342,-0.019973515,-0.015937184,-0.003223044,0.105005261
26/4/23,-0.006851674,-0.004890855,0.0046665,-0.003848584,-0.000235878,0.004255321
27/4/23,0.015620888,-0.002677856,0.023995446,0.019377193,0.006650361,-0.101005742
28/4/23,0.008008956,0.004967467,0.006921975,0.008219331,0.011314779,-0.076233236
29/4/23,0,0,0,0,0,0
30/4/23,0,0,0,0,0,0
1/5/23,-0.001363493,0,-0.001144103,-0.000386181,0,0.018832961
2/5/23,-0.010841216,-0.012478121,-0.010874783,-0.011653907,0,0.10049801
3/5/23,-0.008056614,0.001979244,-0.004578126,-0.007022908,0,0.031010206
4/5/23,-0.008611159,-0.011077488,-0.00491251,-0.007244913,0.008148394,0.091137711
5/5/23,0.016366332,0.009792702,0.022231464,0.018306166,-0.004774895,-0.155894336
6/5/23,0,0,0,0,0,0
7/5/23,0,0,0,0,0,0
8/5/23,-0.001655074,0,0.00175645,0.000452026,0.017981018,-0.012291697
9/5/23,-0.001693433,-0.001840091,-0.006332369,-0.004589939,-0.011056503,0.042093246
10/5/23,-0.000908602,-0.002940951,0.010364438,0.004473942,-0.011538561,-0.044451679
11/5/23,-0.006637176,-0.001383115,0.00179171,-0.001698065,-0.002896453,-0.000590507
12/5/23,-0.000266945,0.003099736,-0.003556587,-0.001584562,-0.011300773,0.005889321
13/5/23,0,0,0,0,0,0
14/5/23,0,0,0,0,0,0
15/5/23,0.001439791,0.002974462,0.00652902,0.002953798,0.011660256,0.005270885
16/5/23,-0.010140448,-0.003425908,-0.001793745,-0.006398108,-0.005983298,0.049568616
17/5/23,0.012302157,-0.00360597,0.012681132,0.011820689,-0.002056209,-0.064279089
18/5/23,0.003439261,0.002469965,0.014948586,0.009400723,0.003977818,-0.049828144
19/5/23,-0.003263955,0.001883981,-0.002441298,-0.001446914,-0.004187917,0.046265114
20/5/23,0,0,0,0,0,0
21/5/23,0,0,0,0,0,0
22/5/23,-0.004198599,0.001816099,0.004955341,0.000155023,0.003930069,0.023516641
23/5/23,-0.006965935,-0.001029999,-0.012699833,-0.011285469,-0.01535479,0.07390052
24/5/23,-0.007762188,-0.01766115,-0.006076412,-0.007345513,-0.012863316,0.077840107
25/5/23,-0.001075931,-0.007395769,0.016990923,0.008719456,-0.001089599,-0.04545083
26/5/23,0.009981847,0.007408893,0.021626064,0.012964681,0.003504965,-0.064190197
27/5/23,0,0,0,0,0,0
28/5/23,0,0,0,0,0,0
29/5/23,0,0,0,0,0.002782103,0
30/5/23,-0.001528926,-0.013875464,0.003211565,1.66E-05,0.000856393,-0.027677659
31/5/23,-0.004079144,-0.010154949,-0.006329966,-0.006127358,-0.006113133,0.027120388
1/6/23,0.00464761,0.005918406,0.012727834,0.009806215,2.18E-05,-0.136561994
2/6/23,0.020986881,0.015499463,0.010613598,0.014429812,0.007907227,-0.069449338
3/6/23,0,0,0,0,0,0
4/6/23,0,0,0,0,0,0
5/6/23,-0.005938391,-0.00096004,-0.000856801,-0.002005591,0.000733422,0.008864645
6/6/23,0.00031047,0.003690563,0.003545654,0.00235113,-0.011543726,-0.053690099
7/6/23,0.002728752,-0.000498321,-0.013003288,-0.003819294,0.000757042,-0.001433725
8/6/23,0.004995366,-0.003231691,0.01014449,0.006169572,0.004938152,-0.021022882
9/6/23,0.001275192,-0.004920211,0.001556373,0.001147401,0.005529828,0.013100646
10/6/23,0,0,0,0,0,0
11/6/23,0,0,0,0,0,0
12/6/23,0.005579591,0.001096972,0.015177854,0.009277975,-0.000798681,0.081876521
13/6/23,0.004270548,0.003178218,0.008241171,0.006908571,0.001497824,-0.027010459
14/6/23,-0.006827656,0.001039696,0.003908869,0.00081909,-0.001448299,-0.051257239
15/6/23,0.012538455,0.003361517,0.011407919,0.01210458,0.007402101,0.043699686
16/6/23,-0.003171069,0.001885979,-0.00678866,-0.003678376,0.006236346,-0.068500385
17/6/23,0,0,0,0,0,0
18/6/23,0,0,0,0,0,0
19/6/23,0,-0.007117026,0,0,-0.005366729,0
20/6/23,-0.007176015,-0.002533376,-0.001628862,-0.004746354,-0.004756643,0.024800699
21/6/23,-0.003010104,-0.001335177,-0.01215274,-0.005259086,-0.013190154,-0.050232148
22/6/23,-0.000141641,-0.007595739,0.009465375,0.00370393,0,-0.022214622
23/6/23,-0.006480526,-0.005359591,-0.010182602,-0.007688288,0,0.040233111
24/6/23,0,0,0,0,0,0
25/6/23,0,0,0,0,0,0
26/6/23,-0.000377175,-0.00111291,-0.011684754,-0.004496934,-0.014895018,0.058521603
27/6/23,0.006269175,0.001059316,0.016354235,0.011390734,0.012246038,-0.036445637
28/6/23,-0.00218586,0.005213219,0.002658087,-0.000354139,-1.88E-05,-0.022820237
29/6/23,0.007937118,-0.003847109,-3.09E-05,0.004463568,-0.002197196,0.008157231
30/6/23,0.008322814,0.007971649,0.014360746,0.01219435,0.006165063,0.003685975
1/7/23,0,0,0,0,0,0
2/7/23,0,0,0,0,0,0
3/7/23,0.000315787,-0.000557839,0.002090197,0.001169993,0.013006594,-0.001472788
4/7/23,0,-0.001010116,0,0,0.000422268,0
5/7/23,-0.00377918,-0.010373189,-0.001819673,-0.001970258,-0.006926159,0.043971091
6/7/23,-0.010742635,-0.021953539,-0.008198628,-0.007954061,-0.005407131,0.085128975
7/7/23,-0.005539202,-0.003246814,-0.001340196,-0.002869213,-0.002799036,-0.040309366
8/7/23,0,0,0,0,0,0
9/7/23,0,0,0,0,0,0
10/7/23,0.006191561,0.002326097,0.00181091,0.002402139,0.00221547,0.016053841
11/7/23,0.009296149,0.001195386,0.005481266,0.006719584,0.005500395,-0.015379744
12/7/23,0.002507194,0.018179116,0.011435219,0.007383905,-0.007866105,-0.091677983
13/7/23,0.001388105,0.003244431,0.015654609,0.008434483,0.012545647,0.005156527
14/7/23,0.003305772,-0.000752964,-0.001760575,-0.001024932,0.000376873,-0.02003774
15/7/23,0,0,0,0,0,0
16/7/23,0,0,0,0,0,0
17/7/23,0.002209162,-0.003800314,0.009256501,0.00384797,-0.008707557,0.01044002
18/7/23,0.010543453,0.006366101,0.007601072,0.007092067,-0.00368628,-0.013443022
19/7/23,0.003121738,0.017883855,0.000305094,0.002355135,0.000318923,0.0340018
20/7/23,0.004665741,0.007601292,-0.020739391,-0.006779827,-0.009208109,0.016576923
21/7/23,7.13E-05,0.002299195,-0.002171119,0.000324042,-0.000558606,-0.028272952
22/7/23,0,0,0,0,0,0
23/7/23,0,0,0,0,0,0
24/7/23,0.005196774,0.00194233,0.001855393,0.004026038,-0.001133967,0.022538174
25/7/23,0.00075744,0.001717549,0.006076546,0.00281072,0.021065031,-0.003601026
26/7/23,0.002312652,-0.001938994,-0.001222368,-0.000155451,-0.002630701,-0.049548034
27/7/23,-0.006706037,0.002068994,-0.005477449,-0.006445393,-0.001975281,0.088463465
28/7/23,0.004991961,0.000194969,0.018793655,0.009829376,0.018255139,-0.077905271
29/7/23,0,0,0,0,0,0
30/7/23,0,0,0,0,0,0
31/7/23,0.002822977,0.000662621,0.002048614,0.001467635,0.004601859,0.022256126
1/8/23,0.001998827,-0.004308317,-0.004338779,-0.002668645,-2.77E-05,0.021771556
2/8/23,-0.009819412,-0.013751254,-0.021974625,-0.013936201,-0.008930517,0.144153161
3/8/23,-0.001890225,-0.004294001,-0.000983094,-0.002551225,0.00573909,-0.010621785
4/8/23,-0.004276224,0.004664198,-0.003622636,-0.005314169,0.002320482,0.071502301
5/8/23,0,0,0,0,0,0
6/8/23,0,0,0,0,0,0
7/8/23,0.011554283,-0.001309606,0.006103893,0.008983619,-0.005872574,-0.080969056
8/8/23,-0.004482165,-0.003593729,-0.007897109,-0.004227205,-0.002515048,0.013854083
9/8/23,-0.005426894,0.007926087,-0.011758361,-0.007063619,-0.004959227,-0.001877918
10/8/23,0.001501833,0.004116867,0.001163197,0.000250683,0.003098938,-0.00691607
11/8/23,0.002987617,-0.01246812,-0.006802873,-0.001070265,-0.020271328,-0.065843276
12/8/23,0,0,0,0,0,0
13/8/23,0,0,0,0,0,0
14/8/23,0.000743188,-0.002261933,0.010460455,0.005734005,-0.003398437,-0.001348649
15/8/23,-0.010283866,-0.015788967,-0.011472324,-0.011618139,-0.000708147,0.10495554
16/8/23,-0.005182821,-0.004434984,-0.011541615,-0.007584082,-0.008235511,0.019254602
17/8/23,-0.008402931,-0.006367975,-0.011772515,-0.007742811,0.004311184,0.064054121
18/8/23,0.000749021,-0.006560321,-0.001965552,-0.000148718,-0.010099071,-0.033535406
19/8/23,0,0,0,0,0,0
20/8/23,0,0,0,0,0,0
21/8/23,-0.001072112,-0.000633614,0.015440557,0.006855635,-0.012520777,-0.009875194
22/8/23,-0.005086756,0.001789574,0.000613275,-0.002781331,0.008803769,-0.009384225
23/8/23,0.005356252,0.006812332,0.015805298,0.010984331,-0.013528841,-0.060109127
24/8/23,-0.010895412,0.001787909,-0.018912504,-0.013549354,0.001246652,0.073571516
25/8/23,0.007231291,0.000681561,0.009364877,0.006695501,-0.005912482,-0.092523394
26/8/23,0,0,0,0,0,0
27/8/23,0,0,0,0,0,0
28/8/23,0.006184657,0,0.008388122,0.006245079,0.011219151,-0.039016677
29/8/23,0.008433423,0.017077329,0.017261873,0.014404069,0.01194972,-0.042674956
30/8/23,0.001077283,0.001164786,0.005403555,0.003825854,0.000398532,-0.040245438
31/8/23,-0.00483618,-0.00464033,0.001116418,-0.001598213,-0.005517021,-0.022587512
1/9/23,0.003329543,0.003408563,-0.000225188,0.001797513,0.004276303,-0.03601286
2/9/23,0,0,0,0,0,0
3/9/23,0,0,0,0,0,0
4/9/23,0,-0.001568675,0,0,0.013885455,0
5/9/23,-0.005634531,-0.002001237,-0.000774211,-0.004202998,-0.007167429,0.067922785
6/9/23,-0.005754576,-0.001587703,-0.010646373,-0.006996014,0.001175443,0.030923025
7/9/23,0.001669156,0.002098509,-0.008952546,-0.003216433,-0.011378318,-0.003466221
8/9/23,0.002196362,0.004892804,0.000923303,0.001425606,-0.001804797,-0.039665219
9/9/23,0,0,0,0,0,0
10/9/23,0,0,0,0,0,0
11/9/23,0.002516712,0.002497441,0.011298,0.006700951,0.00832661,-0.002894355
12/9/23,-0.00051163,0.004073393,-0.01042057,-0.005712169,-0.001821694,0.030683774
13/9/23,-0.002035698,-0.000199289,0.002898411,0.001240862,-0.00446956,-0.054145308
14/9/23,0.009544273,0.019357026,0.008108294,0.008394586,0.001113662,-0.050200644
15/9/23,-0.008309854,0.004979022,-0.01575749,-0.012234146,-0.002821799,0.072937261
16/9/23,0,0,0,0,0,0
17/9/23,0,0,0,0,0,0
18/9/23,0.000175109,-0.007615093,0.000139333,0.000721028,0.00262344,0.015113641
19/9/23,-0.003082652,0.00095347,-0.002340391,-0.002153327,-0.000310346,0.007826412
20/9/23,-0.002228919,0.009290667,-0.015402233,-0.009439204,-0.005259264,0.070456529
21/9/23,-0.010814585,-0.006891534,-0.018368508,-0.016536918,-0.007707498,0.147143768
22/9/23,-0.00313319,0.000689966,-0.00092079,-0.002298237,0.015354954,-0.019574611
23/9/23,0,0,0,0,0,0
24/9/23,0,0,0,0,0,0
25/9/23,0.0012664,-0.007826052,0.004494245,0.004014994,-0.005385687,-0.017595829
26/9/23,-0.011475044,0.000222981,-0.01577481,-0.014844165,-0.004288923,0.113962517
27/9/23,-0.002042884,-0.004271012,0.002235721,0.000229288,0.001624252,-0.038756262
28/9/23,0.003453623,0.001145068,0.008247565,0.005875877,0.001016174,-0.049503874
29/9/23,-0.004729226,0.000815279,0.001365604,-0.00271326,0,0.010327131
30/9/23,0,0,0,0,0,0
1/10/23,0,0,0,0,0,0
2/10/23,-0.002215343,-0.012884786,0.00666862,7.94E-05,0,0.005123846
3/10/23,-0.012974305,-0.005406898,-0.01883452,-0.013839396,0,0.116204404
4/10/23,0.00384601,-0.007754034,0.013427608,0.008077048,0,-0.062585632
5/10/23,-0.000301301,0.00524759,-0.001223147,-0.001304881,0,-0.004855696
6/10/23,0.008658408,0.00576742,0.01587279,0.011745642,0,-0.057890341
7/10/23,0,0,0,0,0,0
8/10/23,0,0,0,0,0,0
9/10/23,0.00588164,-0.000320269,0.003930843,0.006284068,-0.004366726,0.01422499
10/10/23,0.003998949,0.017989427,0.005812075,0.005194476,-0.00702581,-0.038588148
11/10/23,0.001941554,-0.001075562,0.007114716,0.00428382,0.001207652,-0.056778565
12/10/23,-0.005152465,0.003249283,-0.006276019,-0.006266025,0.009356944,0.036611799
13/10/23,0.001163376,-0.005930025,-0.012378237,-0.005031496,-0.006391493,0.146331043
14/10/23,0,0,0,0,0,0
15/10/23,0,0,0,0,0,0
16/10/23,0.009289869,0.004070865,0.011918491,0.010538642,-0.00463724,-0.115650256
17/10/23,0.000385671,0.005827885,-0.002526074,-9.82E-05,0.003146509,0.038192166
18/10/23,-0.009830316,-0.011426325,-0.016347935,-0.013490408,-0.00807207,0.072268645
19/10/23,-0.007480925,-0.0117317,-0.009669343,-0.008519032,-0.017584882,0.107439536
20/10/23,-0.008622968,-0.013072595,-0.015466124,-0.012665149,-0.007458725,0.014382038
21/10/23,0,0,0,0,0,0
22/10/23,0,0,0,0,0,0
23/10/23,-0.005778412,-0.003695,0.002655207,-0.001686992,-0.014781238,-0.06370967
24/10/23,0.006203882,0.002018408,0.009292758,0.007239524,0.007778653,-0.071204524
25/10/23,-0.003186872,0.003323376,-0.024549539,-0.014443435,0.00399913,0.062328711
26/10/23,-0.007645981,-0.00808456,-0.017753221,-0.011903081,0.004758169,0.023979606
27/10/23,-0.011248594,-0.008644151,0.003756106,-0.004811839,0.009818412,0.028130586
28/10/23,0,0,0,0,0,0
29/10/23,0,0,0,0,0,0
30/10/23,0.01565137,0.004938903,0.01151852,0.011938474,0.001248165,-0.074144159
31/10/23,0.003755892,-0.000778165,0.004817328,0.006454085,-0.000921137,-0.08503408
1/11/23,0.006685252,0.002823183,0.016226331,0.010451195,0.001425362,-0.072582465
2/11/23,0.016822606,0.014078372,0.017660476,0.018682939,-0.004532436,-0.074427265
3/11/23,0.006546147,-0.003875061,0.013752391,0.009349884,0.007083264,-0.049077562
4/11/23,0,0,0,0,0,0
5/11/23,0,0,0,0,0,0
6/11/23,0.001013512,1.34E-05,0.003000329,0.001751458,0.009069481,-0.001342249
7/11/23,0.001662813,-0.001052052,0.008916564,0.002836093,-0.000373096,-0.005387213
8/11/23,-0.001181634,-0.001120709,0.000773155,0.001004411,-0.001603031,-0.024608255
9/11/23,-0.00647986,0.007269137,-0.009492241,-0.008116691,0.000296776,0.056504616
10/11/23,0.011475297,-0.012837402,0.020254324,0.015495759,-0.00469748,-0.076071958
11/11/23,0,0,0,0,0,0
12/11/23,0,0,0,0,0,0
13/11/23,0.001596292,0.008818932,-0.00220346,-0.000836188,0.002485577,0.040793776
14/11/23,0.014164166,0.001977654,0.023447937,0.01889537,0.00312559,-0.041499757
15/11/23,0.004683889,0.006216763,0.000670962,0.001595738,0.005470776,0.001411465
16/11/23,-0.001308103,-0.010189431,0.000696736,0.001189719,-0.007155416,0.009824598
17/11/23,5.19E-05,0.012510781,0.000836466,0.001281228,0.001128231,-0.036988534
18/11/23,0,0,0,0,0,0
19/11/23,0,0,0,0,0,0
20/11/23,0.005813503,-0.001053271,0.011196861,0.007363104,0.004556494,-0.02866792
21/11/23,-0.001786749,-0.001922756,-0.005936563,-0.002022976,-0.000125805,-0.004484272
22/11/23,0.005251255,-0.001672073,0.004628706,0.004052905,-0.007959412,-0.038172572
23/11/23,0,0.00188591,0,0,0.005976587,0
24/11/23,0.003314804,0.000614502,-0.001052768,0.000596696,-0.006844078,-0.030820325
25/11/23,0,0,0,0,0,0
26/11/23,0,0,0,0,0,0
27/11/23,-0.001602851,-0.003679205,-0.000690027,-0.001956069,-0.003053674,0.018290732
28/11/23,0.002360741,-0.000737468,0.002856682,0.000979639,0.002256942,0
29/11/23,0.000379447,-0.004261158,-0.001630647,-0.000946697,-0.005565155,0.022595427
30/11/23,0.014583032,0.004073299,-0.002265814,0.003776931,0.002639436,-0.004633172
1/12/23,0.008161378,0.010091401,0.005524521,0.005856559,0.000647679,-0.022701559
2/12/23,0,0,0,0,0,0
3/12/23,0,0,0,0,0,0
4/12/23,-0.001133434,-0.002180491,-0.008391615,-0.005423188,-0.002881116,0.035009395
5/12/23,-0.002208875,-0.003092785,0.003126471,-0.000569032,-0.016886604,-0.017740499
6/12/23,-0.001943195,0.003412167,-0.005864013,-0.003913852,-0.001132019,0.009295178
7/12/23,0.001744427,-0.000226189,0.013570069,0.007936611,-0.000918951,0.006915137
8/12/23,0.003606491,0.005415365,0.00445169,0.004087134,0.001129771,-0.055898062
9/12/23,0,0,0,0,0,0
10/12/23,0,0,0,0,0,0
11/12/23,0.004323545,-0.001271587,0.001978087,0.003916814,0.007341046,0.022418851
12/12/23,0.004741168,-0.000278385,0.006967544,0.004588813,0.004003098,-0.045351936
13/12/23,0.013908451,0.000742167,0.013705555,0.013558345,-0.011612939,0.009892899
14/12/23,0.004253875,0.013239313,0.001871445,0.002643565,-0.003298019,0.023511417
15/12/23,0.001523969,-0.00953678,0.003540798,-7.63E-05,-0.005567778,-0.016155425
16/12/23,0,0,0,0,0,0
17/12/23,0,0,0,0,0,0
18/12/23,2.30E-05,0.005016184,0.006116677,0.004518122,-0.004003452,0.022545293
19/12/23,0.00672963,0.003081464,0.006580876,0.005849267,0.00054273,-0.002391447
20/12/23,-0.012752648,0.010121451,-0.015129269,-0.014793148,-0.010380074,0.087077909
21/12/23,0.008655373,-0.002725434,0.012503079,0.010248769,0.005705385,-0.001464163
22/12/23,-0.000491583,0.000363795,0.00194277,0.001658682,-0.001350885,-0.046485123
23/12/23,0,0,0,0,0,0
24/12/23,0,0,0,0,0,0
25/12/23,0,0,0,0,0.001384426,0
26/12/23,0.004253486,0,0.005427833,0.004222761,-0.006852608,-0.003074558
27/12/23,0.002957148,0.003566222,0.001631178,0.001429436,0.005412982,-0.044066883
28/12/23,0.001421904,-0.000297754,-0.000267603,0.000370106,0.013661114,0.003212851
29/12/23,-0.000545427,0.001358705,-0.005566259,-0.002830477,0.006823699,-0.001605174
30/12/23,0,0,0,0,0,0
31/12/23,0,0,0,0,0,0
1/1/24,0,0,0,0,0,0
2/1/24,0.000676352,-0.001514128,-0.016483349,-0.005676661,-0.004264359,0.058496208
3/1/24,-0.007581293,-0.00508969,-0.011835384,-0.008048618,0.00167676,0.061693581
4/1/24,0.000271093,0.005296894,-0.005629093,-0.003434272,-0.004356248,0.006389809
5/1/24,0.000688046,-0.004347071,0.000948566,0.001824022,-0.008555866,-0.056783791
6/1/24,0,0,0,0,0,0
7/1/24,0,0,0,0,0,0
8/1/24,0.005772601,0.000598044,0.021772922,0.014015945,-0.014318231,-0.020432073
9/1/24,-0.00419773,-0.001326579,0.000938703,-0.001478994,0.001976172,-0.024769044
10/1/24,0.004535192,-0.004199356,0.007505924,0.005649981,-0.005388412,-0.005501047
11/1/24,0.000405509,-0.009876326,3.61E-05,-0.000671281,0.003104601,-0.019897195
12/1/24,-0.003135004,0.006354632,0.000171615,0.000750694,-0.001620092,0.020684925
13/1/24,0,0,0,0,0,0
14/1/24,0,0,0,0,0,0
15/1/24,0,-0.003942238,0,0,0.001495419,0
16/1/24,-0.006186723,-0.004830685,-0.001899259,-0.003738319,0.002663878,0.085960983
17/1/24,-0.002531209,-0.014929033,-0.005955023,-0.005632731,-0.021082554,0.066388313
18/1/24,0.005404087,0.001717538,0.013375109,0.008766721,0.004283927,-0.045651069
19/1/24,0.010492032,0.000375284,0.016816185,0.012238308,-0.004755499,-0.060536155
20/1/24,0,0,0,0,0,0
21/1/24,0,0,0,0,0,0
22/1/24,0.003638222,0.00345164,0.003216063,0.002191921,-0.027177962,-0.008305115
23/1/24,-0.002538873,-0.00026714,0.004264926,0.002917115,0.005295887,-0.049738254
24/1/24,-0.002616728,0.005595016,0.003622351,0.000811599,0.017810965,0.045940358
25/1/24,0.006400038,0.00026565,0.001844328,0.005246578,0.029804437,0.023318053
26/1/24,0.001583559,0.013900823,-0.003561322,-0.000651998,0.001414642,-0.01422709
27/1/24,0,0,0,0,0,0
28/1/24,0,0,0,0,0,0
29/1/24,0.005861113,-0.000314374,0.011110848,0.007528366,-0.009273358,0.025317819
30/1/24,0.00348589,0.0043924,-0.007588184,-0.00060083,-0.018493369,-0.021554157
31/1/24,-0.008275111,-0.004667583,-0.022553713,-0.016236852,-0.014941884,0.075234305
1/2/24,0.009639787,-0.001101424,0.012948628,0.012416286,-0.006406636,-0.033301005
2/2/24,0.003487747,-0.000879423,0.017251506,0.010627771,-0.014757107,-0.002163703
3/2/24,0,0,0,0,0,0
4/2/24,0,0,0,0,0,0
5/2/24,-0.007121531,-0.00034148,-0.002002811,-0.003191425,-0.010296595,-0.013081604
6/2/24,0.003673231,0.008905583,0.000725506,0.002307746,0.031796653,-0.0456495
7/2/24,0.004041523,-0.006819214,0.00941417,0.008207683,0.014311922,-0.017767983
8/2/24,0.001265282,-0.004374567,0.002349916,0.000570421,0.012714209,-0.00312256
9/2/24,-0.001411838,-0.003019484,0.012393055,0.005725917,0,0.010886604
10/2/24,0,0,0,0,0,0
11/2/24,0,0,0,0,0,0
12/2/24,0.003244846,0.000145263,-0.003013188,-0.000949404,0,0.074494593
13/2/24,-0.013614536,-0.008140094,-0.018162968,-0.013768609,0,0.129124715
14/2/24,0.003951124,0.00744002,0.01291799,0.009534168,0,-0.097331164
15/2/24,0.009037972,0.003837574,0.002960434,0.005804373,0,-0.026066984
16/2/24,-0.003750153,0.014919436,-0.008239443,-0.004815044,0,0.016283513
17/2/24,0,0,0,0,0,0
18/2/24,0,0,0,0,0,0
19/2/24,0,0.002176113,0,0,0.015456476,0
20/2/24,-0.001663066,-0.001204038,-0.009225572,-0.006023426,0.004178118,0.079610483
21/2/24,0.001255247,-0.007372456,-0.003198177,0.001263401,0.0096111,-0.005201567
22/2/24,0.011762833,0.002867012,0.029142715,0.020902889,0.012594838,-0.053560336
23/2/24,0.001596455,0.002832838,-0.00279663,0.000347887,0.005513958,-0.055864645
24/2/24,0,0,0,0,0,0
25/2/24,0,0,0,0,0,0
